id,name,level,difficulty,tags
41225,~ Redintegration ~割れた鏡,AT  Lv.16,16.8,楼梯+32分+高BPM
41228,Catch The Glory (Cut ver.),AT Lv.17,17.0,底力+多押+32分+变速+耐力+位移
41238,Villain Virus,AT Lv.16,16.400002,底力+读谱+耐力+高BPM+叠键+位移
41242,Apollo,AT Lv.18,18.0,底力+多押+楼梯+32分+变速+耐力+叠键+位移
41243,初嵐,IN Lv.15,15.0,楼梯
41247,Sickkunt Hardstyle (Explicit),IN Lv.15,15.7,楼梯+32分
41253,Counting Stars,IN Lv.14+,14.699999,32分+耐力
41258,Destr0yer,HD Lv.11,11.499998,楼梯+纵连
41267,Space Walk,IN Lv.13.6,6.0,楼梯+纵连
41268,空飛ぶ猫,IN Lv.15,15.0,-
41270,silly-willy-nilly,AT Lv.17+,17.9,底力+多押+楼梯+变速+耐力+纵连+叠键+位移
41271,Towards the Horizon,IN Lv.15,15.599999,爆发+纵连+位移
41276,おべんきょうたいむ,IN Lv.15,15.800003,楼梯+纵连
41279,蝴蝶,IN Lv.14,14.800003,楼梯+纵连
41284,Ice Ginte-冰巨星,Legacy Lv.16,16.0,32分+叠键
41288,天火明命,IN Lv.14,14.0,-
41299,Error Code(VIP Mix),IN Lv.16,16.2,底力+楼梯+变速+耐力+纵连+叠键+位移+定轨
41313,十拳剑,AT Lv.16,16.900003,底力+爆发+高BPM
41335,The Third Sanctuary(Short ver.),IN lv.14,14.0,32分
41346,夜、萤火虫和你,IN Lv.15,15.600002,纵连
41348,STARGAZERS,IN Lv.16,16.0,楼梯+变速+位移
41352,ゆけむり魂温泉 II,IN Lv.14,14.400002,-
41359,らくらく安楽死,IN Lv.15,15.700003,-
41392,我不曾忘记,IN  Lv.13,13.0,-
414,记念,IN,13.200001,-
41402,Grimheart,AT Lv.14,14.800003,-
41405,Neverending Night,IN Lv.15,15.1,32分+位移
41412,Kaleidoscope,IN  Lv.15,15.0,楼梯
41416,莫愁乡,AT Lv.14,14.500002,多押+32分
41418,Megamix,IN Lv.16+,16.800007,底力+爆发+耐力
41424,Paper Dolls,IN Lv.15,15.600002,多押+32分+耐力+位移
41439,Connected Sky,AT Lv.15,15.0,-
4144,FULi AUTO SHOOTER,FM  Lv.14,14.0,-
41445,Selenotaxis,IN Lv.14,14.500002,-
41448,"G.V.N. (Glitter,Vomitus and Neon)",AT Lv.16,16.700003,底力+楼梯+变速+耐力+纵连+叠键+位移
4147,メフィスト（梅菲斯特）,13,13.2,楼梯+32分+变速+耐力+位移
41473,A DARK ZONE,IN Lv.14,14.700003,-
41489,Per Aspera Ad Astra,IN Lv.15,15.900002,底力+爆发+耐力+位移
41514,Babs Seed,IN Lv.13,13.500002,楼梯+32分
41518,ディア♡マイフレンド,IN Lv.15,15.1,多押+楼梯+32分
41561,独りんぼエンヴィー,IN Lv.12,12.500003,-
41569,The King's Return,HD Lv.12,12.899998,楼梯
41581,she,IN Lv.12,12.0,-
41603,DeadLocked,HD Lv.10,10.0,-
41615,T氏の話を信じるな (feat_ 初音ミク & 重音テト),TTT Lv.15,15.0,-
41616,Inverted World,Inverted.15,15.600002,爆发
41617,アスノヨゾラ哨戒班,IN Lv.15,15.800003,32分
41623,HYPER SWEET,AT Lv.15,15.0,楼梯+32分+耐力
41628,春嵐,AT Lv.16,16.699999,底力+耐力+叠键
41646,Far Eastern Flavor ,IN,15.700003,底力+多押+楼梯+变速+位移
41648,のじゃロリック,IN Lv.15,15.700003,-
41651,Sunset Journey,IN Lv.15,15.0,楼梯
41660,HumaN,AT Lv.15,15.800003,多押+32分+耐力+位移
41667,VorpΛlize,HD Lv.13,13.900003,高BPM
41673,VOID,IN Lv. 15,15.5,-
41695,Echoes Of Memoria,AT Lv.17,17.0,底力+多押+楼梯+变速+耐力+叠键+位移
41696,Spirits,IN  Lv.13,13.600002,楼梯
41697,Butterfly Twist,IN Lv.15,15.0,楼梯
41768,チームメイト,IN  Lv.14 ,14.2,楼梯+32分
41770,Sakura Tears,IN Lv.14,14.900003,32分
41789,色は匂へど散りぬるを,IN Lv.13,13.500001,32分
41790,Love's Oracle,IN Lv.13,13.800003,32分
41799,Broken Fruitz,IN Lv.16,16.0,-
41801,Life is PIANO,IN Lv.12,12.800003,楼梯+纵连
41824,ZERO to INFINITY (Short.ver),IN Lv.14,14.500003,32分
41850,雨·塔~Cactus's Resolve~,IN Lv.15,15.800002,底力+楼梯+叠键+位移
4187,Find You,AT Lv.16,16.2,多押+32分+变速+耐力+位移
41877,World's end loneliness,IN Lv.16,16.2,底力+位移
41892,From Nought,IN Lv.15,15.3,多押+楼梯+32分+变速+位移
4190,lcyxis,AT Lv.16,16.8,底力+楼梯+爆发+变速+耐力+高BPM+位移
41913,Ēvocator,RE  Lv.16,16.9,底力+多押+楼梯+32分+变速+耐力+叠键+位移
41922,Swing Sweet Twee Dance feat.ななきなな,IN Lv.15,15.0,-
41923,アリア,IN Lv.14,14.7999935,楼梯+耐力
41926,PUPA (feat. Endorfin.) [Endorfin. remix],IN Lv.15,15.2,楼梯+32分+纵连
4193,GOODBOUNCE,IN  Lv.15,15.300001,变速+位移
41933,Bad,IN. Lv.14.7,7.0,-
41938,Heracles(Quree Remix),IN Lv.16,16.400002,多押+变速+耐力+高BPM+纵连
41947,Angel's Salad,AT  Lv.16,16.0,底力+多押+楼梯+32分+变速+耐力+位移
41958,密码的周一,AT Lv.17,17.2,多押+32分+变速+耐力+叠键+位移+定轨
4197,QUEEN,IN Lv.14,14.400001,多押+32分+位移
41972,After School Dessert,IN Lv.14,14.800003,楼梯+32分+纵连+定轨
41977,テトリス (feat.重音テト),AT LV.16,16.700003,多押+楼梯+32分+变速+耐力+位移+定轨
41992,Prophesy One,AT LV.16,16.300001,多押+楼梯+变速+高BPM+位移
41993,芳华慢,IN Lv.12,12.200001,-
42006,バケモノの唄,IN Lv.14,14.0,多押+32分+耐力
42012,4nim0sity,IN Lv.13,13.900001,楼梯
42019,希望有羽毛和翅膀,IN Lv.12,12.0,纵连+叠键
42034,春日影 (CRYCHIC ver.),IN Lv.15,15.3,楼梯
42039,LaVI-Bavellabion,IN Lv.15,15.0,32分
42049,Montagem Toma,RS Lv.15,15.0,32分
42052,Elysium Rebellion,AT Lv.16,16.500004,底力+爆发+耐力+位移+定轨
42053,Space Alien,AT Lv.15,15.900001,-
42069,ダイジョブですか？,IN Lv.16,16.2,底力+多押+耐力+位移
42074,Ice Ginte-冰巨星,Fixed Lv.16,16.0,32分+叠键
42080,SOC=0,IN Lv.13,13.899995,爆发+读谱
42084,黒い翼の舞,AT Lv.17,17.0,底力+多押+爆发+耐力+叠键+位移
42095,World's end BLACKBOX,IN Lv.17,17.2,底力+楼梯+变速+耐力+位移
42105,アリア,IN Lv.14,14.600002,楼梯+耐力
42113,Xaleid◆scopiX,Re:AT Lv.18,18.400002,底力+多押+楼梯+32分+变速+耐力+叠键+位移+定轨
42117,Triple the Threat-[Bad Time trio Hard Mode],AT Lv.17,17.300001,-
42138,乐园梦游记,IN,15.0,楼梯
42141,We Won't Be Alone,IN  Lv.15,15.300001,32分
42142,ViRTUS,AT Lv.16,16.1,高BPM+纵连
42146,Colorful Mess,IN Lv.14,14.300001,-
42147,片恋花舞,IN Lv.15,15.000002,爆发+纵连
42167,Avataar ~ Reincarnation of Kalpa,IN Lv.15,15.600002,-
42173,微光，于神游远方中遐想,LIGHT LV.15,15.0,楼梯
42178,Dance in Silence,AT  Lv.17,17.0,楼梯+32分+变速+耐力+叠键
42179,Revenant,IN Lv.16,16.0,变速
42181,N,FD Lv.17,17.400002,底力+32分+变速+耐力
4219,Sacrifice,IN,14.0,32分+变速+叠键+定轨
422,Between Boundaries,AT,16.600002,底力+多押+32分+变速+耐力+位移
42204,Initial Light,AT  Lv.17,17.1,底力+耐力
42226,TOWER DEFENCE:PHASE1,IN Lv.13,13.799998,-
42236,珍珠,SP Lv.?,18.700006,底力+多押+32分+纵连+定轨
42238,恋せよ乙女！(恋爱吧少女！),IN Lv.13,13.600002,32分+变速+高BPM
42241,MAGGOD,AT Lv.16,16.300001,楼梯+变速+高BPM+位移
42246,Checkmate,IN Lv.14,14.2,-
42274,Cross Fire（Extended Mix）,AT Lv.17,17.400002,底力+多押+32分+变速+耐力+叠键+位移
42290,けものになりたい,IN.15,15.800003,多押+32分+耐力
42300,Tablets,IN Lv.15,15.0,多押+变速+位移
42309,Alfheim's faith,IN Lv.16,16.1,-
4231,ill city,AT Lv.16,16.1,底力+楼梯+32分+耐力+位移
42341,ヤンデレラガール,IN Lv.15,15.0,-
42344,Eternal Skyline,IN,15.900003,底力
42345,Ice Cream 少女,IN,14.600002,32分
42356,ロキ,IN Lv.15,15.0,楼梯
42364,Guardian,HD Lv.13,13.1,-
42379,No-name Requiem,IN Lv.15,15.900003,底力+楼梯+32分+变速+叠键+位移+定轨
42406,銀河（feat.初音）,HR Lv.15,15.600003,楼梯+变速
42450,末世論 ~混沌から産まれた思い~,IN Lv.16,16.0,底力+楼梯+爆发+变速+耐力+位移
425,Inferno,IN Lv.14,14.0,底力+楼梯+纵连
42506,It`s TV Time!,IN Lv.14,14.500002,-
42508,超度 -Go Beyond-,IN Lv.16,16.200005,楼梯+32分+变速+高BPM+位移
42511,BOW AND ARROW,HD Lv.14,14.0,多押+32分+耐力+位移
42522,梦语,AL,13.599997,楼梯
42526,sølips,AT Lv.17,17.300001,底力+多押+楼梯+32分+耐力+位移+定轨
42530,ビターチョコデコレーション,IN  Lv.15,15.400001,多押+32分+变速+耐力+位移
42539,Hello! My World!!,IN Lv.15,15.500002,底力+爆发+定轨
42544,削いで、,IN Lv.14,14.300001,-
42547,Blackbird,RE:IN Lv 16,16.300005,楼梯+耐力
42573,Flashdance,IN Lv.15,15.300001,-
42578,机械玩具,AT Lv.15,15.400002,楼梯+32分
42590,Destr0yer,HD  Lv.11,11.500002,爆发+纵连
42598,強風オールバック,IN Lv.14,14.0,多押+楼梯+32分
42602,Estahv -六戒-,IN Lv.15,15.0,楼梯+32分
42603,来，拍照啦！Let's Take a Photo!,IN Lv.March 7th,14.5,高BPM
42616,【SW】NotToNotice();,IN.15,15.900003,32分+变速
42628,I Wanna,AT Lv.17,17.9,底力+多押+32分+变速+耐力+位移+定轨
42630,电子迷宫,AT  Lv.15,15.0,楼梯+变速+高BPM
42645,depression,hope.9,9.0,-
42660,荒诞儿戏,AT Lv.16,16.6,多押+32分+变速
42663,That Girl(DJ Remix),IN Lv.15,15.0,楼梯+耐力
42667,I Really Want to Stay at Your House,IN Lv.13,13.0,纵连
42684,T氏の話を信じるな,T Lv.15,15.0,叠键
42698,Ghroth,IN Lv.16,16.200005,楼梯+纵连
42707,普通に岁をとることすら,IN  Lv.11,11.200001,-
42722,Cyber Solitude,FD Lv.17,17.500002,底力+32分+变速+耐力+叠键+位移
42727,医生,IN.13,12.999992,楼梯+纵连
42730,Minecraft Lava Chicken (Original Game Soundtrack), IN Lv.14.5,14.500002,多押+楼梯+32分
42744,Disorder,AT 16,16.100004,底力+32分+位移+定轨
42763,Glacier,IN Lv.14,14.0,楼梯+爆发+定轨
42782,樱之子,IN Lv. 14,14.0,楼梯+32分
42785,でんでん心電図,IN Lv.15,14.999998,32分+耐力+高BPM
42800,DX超性能フルメタル少女,AT Lv.15,15.800003,爆发+纵连
42810,R.I.P.,IN Lv.15,15.900001,-
42830,卡农(摇滚版),AT Lv.16,16.700003,多押+32分+变速+耐力+位移
42843,Forest Mixtape,12,12.2,-
42846,World's end loneliness,AT ,16.900002,底力+多押+变速+耐力+位移
42852,莫愁乡,T_T Lv.14 ,13.999997,多押+32分+高BPM
42867,Inverted World,IN Lv.15,15.600002,底力+爆发+位移
42869,C'Mon,IN Lv.15,15.0,32分
42870,Super Fructose 2.0,AT Lv.15,15.1,楼梯+32分
42877,Through Patches of Violet,IN Lv.15,15.700009,-
42879,Sense,IN Lv.14,14.400002,楼梯+爆发
4289,ふわふわ時間,K-ON Lv.14,14.400001,楼梯+32分+耐力
42890,N,IN Lv.15,15.900003,底力+爆发+耐力
42891,生命性シンドロウム (feat. 初音ミク),AT Lv.17,17.500002,底力+多押+32分+变速+耐力+高BPM+位移
42893,恶修女——永火熔铸,IN Lv.14,14.300001,楼梯
42903,竞速小英雄,IN LV.16,19.6,底力+32分+变速
42908,N,IN Lv.15,15.900003,底力+爆发+耐力
42914,但,草东街左转,16.5,32分+爆发+定轨
42915,Nxde,IN Lv.15,15.300001,-
42922,今はいいんだよ。/可以不再继续逞强了哦。,HD Lv.11,11.0,楼梯
42942,Grin,AT Lv.16,16.0,底力+多押+耐力+高BPM+位移
42947,WORLD RESET,IN Lv.15,15.0,底力+多押+耐力+位移
42948,Odysseus,IN Lv.15,15.500002,底力+爆发+耐力+位移
42962,世界寿命と最後の一日(Live 花譜),IN Lv.14,14.8,耐力
42975,Super Fructose 2.0,IN Lv.14,14.800003,楼梯+纵连
42982,Booths of Fighters,AT Lv.17,17.2,多押+32分+变速+高BPM+位移
42983,ouroboros -twin stroke of the end-,AT Lv.17,17.300001,底力+多押+楼梯+变速+耐力+位移
42984,Clinozoisite,AT Lv.17,17.900003,底力+多押+32分+爆发+变速+耐力+位移
4299,alphys takes action,HD,10.999995,32分
43013,Satelite:memories,IN Lv.16,16.300001,-
43024,洗牌(Live),IN Lv.15,15.900003,多押+32分+耐力
43042,Cherry Pop,IN  Lv.16,16.0,楼梯
43050,Journey's End,IN Lv.15,15.0,32分
43052,B3611V,AT Lv.18,18.0,底力+多押+32分+变速+耐力+高BPM+位移
43062,愛♡スクリ～ム！,IN  Lv.14,14.200001,-
43064,Ready?,IN Lv.15,14.900003,32分
43067,Thank you for dears,IN.O-O,13.500008,32分+耐力
43082,Time Stop,IN.14,14.399998,高BPM
43098,せかいから____がきえるとき,Disappear Lv.15,15.599998,耐力+高BPM
43121,医生,IN.15,15.0,多押+楼梯+纵连
43134,Bring it on,FM,14.500002,-
43135,国立,HD  Lv.5,5.0,-
43144,Abatement,IN Lv.16,15.999998,底力+楼梯+爆发+纵连+位移
43151,Synthesis.,IN Lv.16,16.2,楼梯+爆发+耐力+位移
43161,イルミナティ,IN Lv.16,16.0,底力+楼梯+变速+高BPM+纵连+叠键+位移
43175,Seven Deadly Sins,IN,14.400001,叠键
43184,ディスコルディア,AT Lv.18,18.2,底力+多押+32分+变速+耐力+高BPM+叠键+位移
43191,Bad Apple!! feat.SEKAI,AT Lv.15,15.300001,32分
43192,珠玉,LK Lv.12,12.0,-
43205,Waiting For Love,IN Lv.13,10.0,32分
4321,派对之王,Feast,14.400002,-
43213,felys -final remix-,IN  Lv.14,14.700003,底力+楼梯
43221,JUMP! BEAT! PLAY!,IN  Lv.15,15.0,-
43222,权御天下「2025官方重置版」,IN Lv.14,14.300001,耐力
43227,寒晶的遐梦 Frigid Reverie,IN Lv.13,13.900003,楼梯
43228,deadline chasers,Pinnacle Lv.17,17.0,底力+多押+32分+爆发+变速+位移+定轨
43238,Shelter,IN Lv.15,15.600002,楼梯
43239,Level Up,IN Lv.16,16.000004,楼梯+变速+位移+定轨
4326,チーズ,IN Lv.14,14.500002,-
43273,MEGAMIX,SP  Lv.?,17.300003,底力+爆发+耐力+位移
43277,World's end BLACKBOX,AT Lv.17,17.5,底力+楼梯+耐力+位移
43279,Super Fructose 2.0,HD Lv.13,13.400002,32分
43286,焦作,IN,14.8,多押+32分
43296,starlight,IN  Lv.X,10.0,楼梯+32分
43310,Shall We Dance?,IN Lv.14,14.0,多押
43319,thrinos;pygmalion,AT Lv.?,16.500004,楼梯+变速+位移
43332,chronos_visionia,IN Lv.15,15.6,-
43345,Curly Wurly（万达广场）,IN Lv.12,12.6,-
43349,命に嫌われている。,IN Lv.16,16.400002,多押+32分+变速+耐力+位移
4335,マネマネサイコトロピック -XIV- (MARETU Remix),AT Lv.15+,15.9,多押+32分+变速+耐力+位移+定轨
43359,magnet,IN  Lv.14,14.5,-
43373,Astaroth,16.4,16.400002,底力+爆发+耐力+位移+定轨
4338,Gimme×Gimme,IN  Lv.14,14.7,多押+32分+变速+耐力
43389,限りなく灰色へ,IN  Lv.14,14.500001,-
43390,Next Time (full ver.),AT Lv.15,15.400002,楼梯
43402,Fly To Meteor (Milthm Edit),IN,15.0,-
43404,すれすれ,IN  Lv.12 ,12.6,32分
43417,净善的遐歌,IN Lv.13,13.6,-
43421,来世願幸,AT Lv.17,17.400002,底力+多押+32分+爆发+耐力+叠键+位移
43424,雪愿,16.4   4k,16.400002,底力+位移
43430,"Boom, Boom, Boom, Boom!!",AT Lv.16,16.0,32分+叠键
43433,Sage,IN Lv.15,15.1,位移
43440,请不要带我走。,IN Lv.12,12.400002,-
43448,Raijin no Hidariude（雷神の左腕）,IN Lv.14,14.0,-
43455,冥,AT Lv.18,18.0,底力+多押+32分+爆发+变速+耐力+纵连+位移
43466,Helios,IN Lv.15,15.0,纵连
43489,Fight Against the Past,TB.1,1.0,底力+多押+32分+变速+耐力+位移+定轨
43492,丢手绢,FEN Lv.13+,13.700001,楼梯+32分
43495,ω4,IN Lv.16,16.6,底力+爆发+耐力+位移
43496,Steve's Lava Chicken (Camellia Remix),AT Lv.16,16.0,多押+32分+变速+叠键+位移
43524,私はあの花火大会に行かなかった,IN Lv.14,14.200001,-
43532,OperationD (xi Remix),AT 17,17.0,底力+耐力+位移
43534,Static ft. Hatsune Miku,AT Lv.14,14.2,楼梯+32分
43545,空の箱(feat.nina),IN 14.4,4.0,-
43548,Chaotic Time Trio Phase1,IN Lv.15,15.0,耐力+高BPM
43551,gentleman（鸟叔）,AT Lv.15,15.0,32分
43573,otherside,IN Lv.14,14.700003,32分
43586,忙シー日,SP Lv.ユユユ,15.900001,楼梯+纵连
43587,ALL☆NIGHTER!,AT Lv.15,15.0,底力+楼梯+32分+变速+叠键
43593,独角戏 Monodrama,,13.0,楼梯+纵连
43601,World's end BLACKBOX,AT Lv.17,17.2,底力+耐力+叠键+位移
43636,无责任集合体,IN Lv.14,14.699999,-
43640,Sun,IN Lv.13,13.099999,-
43645,AFTER PANDORA,IN Lv.14,14.0,-
43648,GlAiMfEe,IN Lv.15,15.0,-
43660,Alastor,IN Lv.17,17.199999,底力+楼梯+爆发+耐力+位移
43663,#curtaincall 1.3x,AT Lv.18,18.0,底力+多押+32分+变速+耐力+高BPM+位移
43673,RE Aoharu,IN Lv.14,14.0,32分
43685,Wake(short ver.),IN Lv.12,12.0,多押+32分
43706,拂晓,10,10.0,楼梯+32分+变速+高BPM+纵连+位移
4372,"My Soul,Your Beats!",IN 13,13.0,-
43725,+ERABY+E CONNEC+10N,AT Lv.17,17.600002,底力+变速+耐力+高BPM
43729,Inherited World,AT Lv.16,16.7,底力+爆发+耐力+位移
43746,Chaotic Time Trio Phase3,AT Lv.16,16.0,多押+32分+耐力
43761,星耀 【交锋】-Stars Shine 【Confrontation】,AT Lv.17,17.0,底力+多押+32分+变速+耐力+位移
43762,Traveling Light,IN  Lv.13.5,5.0,-
43770,燎沉香,IN,14.0,-
43771,Dead Angel,IN.15,15.600002,多押+位移
43776,蜃楼,HD,8.099998,楼梯+32分
43783,Witch's Curse,IN Lv.15,15.700003,楼梯+纵连+位移
43794,イガク,SP Lv.?,15.0,楼梯
43795,哈索尔 (雪狐x黎歌 翻唱),IN  Lv.14,14.6,楼梯+耐力+纵连
43808,いますぐ輪廻,IN Lv.16,16.0,-
4382,PSYCHOKINESIS,IN Lv.14,14.600002,纵连
43838,Sky Blue（天蓝色）,IN Lv.15,15.500024,楼梯+高BPM
43840,星降る夜と一輪の花,AT Lv.16,16.800003,底力+楼梯+爆发+位移+定轨
43843,Bad Apple!! feat.SEKAI,AT Lv.15,15.300001,32分
43844,超ナイト・オブ・ナイツ,IN Lv.16,16.0,底力+多押+楼梯+爆发+变速+耐力+位移
43850,Unlimited Hyperlink,IN Lv.16,16.400002,多押+32分+变速+耐力+高BPM+位移
43859,My Sunset,IN Lv.15,15.300001,-
43861,Calling Out,AT Lv.16,16.800001,多押+32分+变速+耐力+纵连+位移
43864,il ventod'oro,AT Lv.14,14.0,32分+叠键
43880,macro.wav,IN Lv.14,14.900001,纵连
43890,生きる,IN Lv.11,11.1,32分
43899,熱中症になりたいな,AT Lv.16,16.0,多押+楼梯+32分
439,Break Through Myself,IN Lv.15,15.500002,多押+32分+变速+耐力+位移
43902,Fly of Beelzebub,IN Lv.16,16.500002,底力+多押+爆发+读谱+耐力+位移
43905,D/N/A,IE Lv.14,14.900003,楼梯
43928,恋ひ恋う縁,IN Lv.15,14.9,多押+楼梯+32分
4393,Neon,IN  Lv.14,14.700003,32分
43948,Seasons,AT Lv.16,16.2,32分+变速+纵连+叠键+位移
43979,Mutation,IN Lv.17,17.1,底力+多押+楼梯+变速+耐力+高BPM+位移
4398,The End,Final Lv.12,12.800003,32分+纵连+定轨
43998,ヒロイン (nakotanmaru ver.),ヒロイネ Lv.15,15.0,多押+楼梯+32分+耐力
44002,HECATONCHEIR,IN Lv.15,15.300001,楼梯+定轨
44058,Arrhythmia to Wonderland,IN Lv.15,15.3,楼梯
44068,OutBreaker,IN Lv.15,15.0,32分+耐力
44070,かごめかごめ,IN Lv.14,14.1,32分
44074,月与十六夜,AT Lv.17.?,17.000004,多押+楼梯+32分+变速+耐力+叠键+位移
44078,to soar,IN Lv.15,15.300001,楼梯+位移
44083,NeruNeru-Chan travels to the Luminous Stars!,AT Lv.17,17.00001,32分+耐力
44088,Assumptions,IN Lv.14,14.3,-
44091,Child's Play(Awe Remake),PA Lv.?,16.6,耐力
44118,Little Rabbit and Deliverance,AT Lv.19,19.0,底力+多押+楼梯+爆发+变速+耐力+高BPM+叠键+位移+定轨
44127,天天天国地獄国,IN Lv.13,13.900001,-
44128,狱火焚天Inferno Combusts II（part1）,HD Lv.13,13.0,耐力
44150,那年盛夏,IN Lv.15,15.0,楼梯
44170,Gloomy Flash,IN Lv.14,14.400001,-
44184,That Girl,AT Lv.16.6,16.6,楼梯+定轨
44187,イイナ祭 ,IN Lv.14,13.900001,32分
44194,Cotton Candy Soda,IN Lv.13,12.900001,32分
44198,MVURBD,IN Lv.15,15.700003,楼梯+位移
442,"Bad Apple!! (Camellia's ""Bad Psy!!"" Remix) ",AT,16.0,楼梯+耐力+纵连+位移
44204,黎命に殉ず,AT Lv.17,17.900005,底力+多押+32分+变速+耐力+位移
44223,Wolves Standing Towards Enemies,IN  Lv.16,16.800003,底力+楼梯+耐力+位移
44231,ω4,AT Lv.17,17.1,底力+爆发
44233,AKAGE,IN Lv.15,15.0,楼梯
44252,Bring Back The Summer,AT Lv.14,14.800002,楼梯
44259,赤壁、大炎上！！ (feat. おもしろ三国志),AT  Lv.17,17.0,底力+多押+楼梯+32分+变速+耐力+叠键+位移
44263,山海,HD,12.8,纵连
44265,Ragnarok,ECHOES OF EXTINCTION,10.0,底力+多押+32分+爆发+变速+耐力+位移
44271,Down to the Chords,AT Lv.16,16.700003,32分+变速+耐力
44273,夜に駆ける,IN Lv.16,16.000004,32分
44296,My Wonderland,IN Lv.13.8,13.799999,32分+叠键
4431,魔法少女とチョコレゐト,IN Lv.15,15.300001,32分
44315,Kyoto,IN Lv.13,13.800003,32分+耐力
44338,IOR,NOTE Lv.16,16.0,纵连+位移
44340,Infinity Heaven,AT Lv.16,16.2,底力+爆发+耐力+位移
44342,高潔なる教皇,IN Lv.14,14.0,-
44344,WATER,AT Lv.15,15.0,楼梯+32分
44358,The Journey,IN    Lv.12,12.600002,-
44396,willed,IN Lv.15,15.0,多押
44400,With a Wish-《地缚少年花子君 第二季》TV动画片尾曲,IN,10.0,楼梯
44407,但,AT  Lv.16,16.7,楼梯+32分+变速+纵连
44409,Kentucky Jelly,EX Lv. 16,16.2,-
44418,RoquiRa：Between Life and Death,AT Lv.17,17.700003,底力+楼梯+变速+耐力+叠键+定轨
44421,Crucified,IN Lv.13,13.0,纵连
44423,被世界抛弃的孩子,8*2,20.0,多押+32分+耐力+位移
44450,嘿咻狂想曲,IN Lv.11,11.600002,32分
44455,T氏の話を信じるな,IN Lv.15,15.700003,-
44469,云女孩(Happycore Mix),IN Lv.16,16.600002,底力+楼梯+耐力+位移
4447,unravel,IN Lv.15,15.900003,多押+32分+耐力+位移
44514,Broken Starlight,FM Lv.14,14.400002,多押+32分
44520,茉子の日常,AT Lv.15,15.500002,多押+楼梯+32分+变速+位移
44524,Crucified,IN Lv.14,14.100004,-
44529,Enjoy the Ride,IN Lv.14,14.0,32分
44535,Magical Flavor,IN Lv.13,13.900003,-
44542,Rabbit in The Black Room,16.9999,16.900002,底力+多押+32分+变速+叠键+位移
44577,霜雪千年,IN  Lv.13,13.0,-
44579,Eviternity,ST Lv.18,18.0,底力+多押+32分+变速+耐力+位移
44584,Ruin in Cascade,REBORN,18.0,底力+楼梯+32分+变速+耐力+叠键+位移+定轨
4459,アイドル,IN,14.300001,耐力
44600,桃源郷で救済を（桃源乡的救济）,IN Lv.13,12.800007,楼梯
44602,悪ノ召使,AT Lv.15,15.0,-
44604,Aphasia,lN Lv.14,1.4000002,32分+耐力
4461,LINK x LIN#S,IN Lv.14,14.0,多押
44628,Eutopia,IN Lv.11,11.700003,-
44632,T氏の話を信じるな,IN Lv.15,15.700003,-
44649,レイル・ロマネスク (Rail Romanesque),IN Lv.13,13.0,楼梯+32分+纵连+叠键
44651,天火明命,IN Lv.14,14.800003,爆发
44657,終の舞姫,AT Lv.17,17.400002,底力+多押+32分+变速+耐力+叠键+位移
